ID_INST	EduDad	EduMom	floors	walls	sanitary	OverCr	dvd	cellPhone	fridge	washMach	heater	microWave	soundEqui	car	books	SEXO	ZONA	SECTOR	INSE
105001000141	0.0810810810810811	0.0810810810810811	0	0	0.027027027027027	0	0	0	0	0	0	0	0	0	0.0540540540540541	0	0	0	0
105001000353	0.224806201550388	0.10077519379845	0.0232558139534884	0.0155038759689922	0.0310077519379845	0.0155038759689922	0	0	0	0	0	0	0	0	0.0542635658914729	0	0	0	0
105001000418	0.166666666666667	0.104166666666667	0.0208333333333333	0	0.0208333333333333	0.0104166666666667	0	0	0	0	0	0	0	0	0.09375	0	0	0	0
105001001279	0.10752688172043	0.0860215053763441	0.021505376344086	0.0537634408602151	0.0537634408602151	0.021505376344086	0	0	0	0	0	0	0	0	0.0537634408602151	0.010752688172043	0	0	0
105001001317	0.103448275862069	0.0689655172413793	0.0344827586206897	0.0517241379310345	0.0172413793103448	0.0344827586206897	0	0	0	0	0	0	0	0	0.0862068965517241	0	0	0	0
105001002003	0.192307692307692	0.0961538461538462	0	0.0192307692307692	0.0384615384615385	0.0192307692307692	0	0	0	0	0	0	0	0	0.0576923076923077	0	0	0	0
105001002526	0.125	0.0760869565217391	0.0271739130434783	0.016304347826087	0.0434782608695652	0.0271739130434783	0	0	0	0	0	0	0	0	0.0489130434782609	0.00543478260869565	0	0	0
105001002798	0.24	0.08	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105001002976	0.128571428571429	0.0142857142857143	0	0.0142857142857143	0.0285714285714286	0.0142857142857143	0	0	0	0	0	0	0	0	0.0428571428571429	0	0	0	0
105001003131	0.3	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0
105001003221	0.0789473684210526	0.0526315789473684	0.0263157894736842	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0.105263157894737	0	0	0	0
105001005410	0.225	0.075	0.025	0	0.025	0.025	0	0	0	0	0	0	0	0	0.05	0	0	0	0
105001007188	0.109090909090909	0.0181818181818182	0	0.0181818181818182	0.0363636363636364	0.0181818181818182	0	0	0	0	0	0	0	0	0.181818181818182	0	0	0	0
105001008389	0.13265306122449	0.0918367346938776	0.0510204081632653	0.0510204081632653	0.0816326530612245	0.0612244897959184	0	0	0	0	0	0	0	0	0.102040816326531	0	0	0	0
105001010111	0.134615384615385	0.0192307692307692	0.0192307692307692	0	0	0	0	0	0	0	0	0	0	0	0.0576923076923077	0	0	0	0
105001012696	0.160714285714286	0.0982142857142857	0.0267857142857143	0.0178571428571429	0.0357142857142857	0.0267857142857143	0	0	0	0	0	0	0	0	0.0982142857142857	0.00892857142857143	0	0	0
105001014052	0.227848101265823	0.189873417721519	0.0126582278481013	0.0126582278481013	0.0253164556962025	0.0126582278481013	0	0	0	0	0	0	0	0	0.0379746835443038	0.0126582278481013	0	0	0
105001014397	0.206896551724138	0.137931034482759	0.0172413793103448	0	0	0.0172413793103448	0	0	0	0	0	0	0	0	0	0.0172413793103448	0	0	0
105001017132	0.122448979591837	0.0816326530612245	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142857143	0.0204081632653061	0	0	0
105001017876	0.129032258064516	0.0967741935483871	0.032258064516129	0	0.0645161290322581	0.032258064516129	0	0	0	0	0	0	0	0	0.032258064516129	0	0	0	0
105001019925	0.133333333333333	0.0933333333333333	0.0266666666666667	0	0.0133333333333333	0.0266666666666667	0	0	0	0	0	0	0	0	0.0933333333333333	0	0	0	0
105001021547	0.0892857142857143	0.0714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0.0178571428571429	0	0	0	0
