PERIODO;DANE_ESTABLECIMIENTO;DANE_SEDE;PROM MATEMÁTICA;PROM CIENCIAS SOCIALES;PROM FILOSOFÍA;PROM BIOLOGÍA;PROM QUÍMICA;PROM FÍSICA;PROM NGLÉS;ESTUDIANTES
20132;268689000862;268689000862;43,16666667;41,66666667;36,5;41,16666667;42,77777778;43,61111111;40,38888889;18
20132;105001015091;105001015091;41,88636364;46;39,5;44,29545455;41,52272727;40,29545455;42;44
20132;147551000410;147551000410;45,8;47,58888889;39,36666667;44,32222222;46,02222222;46,61111111;43,43333333;90
20131;376001028685;376001028685;49,3125;48,5625;49,3125;48,75;50,5625;45,75;64,25;16
20131;215455000099;215455000099;55;50,5;43,75;45,25;43,25;45,25;42,5;4
20132;313001003117;313001003117;46,89189189;43,43243243;37,32432432;44,89189189;44,37837838;47,43243243;43,83783784;37
20132;268001003022;268001003022;42,86206897;42,05172414;37,34482759;43,81034483;42,87931034;43,96551724;40,48275862;58
20132;123001006309;123001006309;41,70454545;42,93939394;36,90909091;43,60606061;43,34848485;43,41666667;40,89393939;132
20132;205001006232;205001006232;42,97972973;44,09459459;39,97972973;44,62837838;43,5;42,51351351;41,06756757;148
20132;252356000101;252356000101;42,46666667;45,2;41,6;44,8;45,8;44,7;43,6;30
20131;173001006322;173001006322;44,5;43,66666667;47,33333333;46,83333333;52,16666667;46;50,83333333;6
20132;325754004238;325754004238;43,79268293;44,96341463;41,75609756;45;46,69512195;44,65853659;43,41463415;82
20131;363001000221;363001000221;46,23529412;43,70588235;38,41176471;44,70588235;42,05882353;41,17647059;51,82352941;17
20132;323660000015;323660000015;54,73684211;52,21052632;48,15789474;51,78947368;55,15789474;53,42105263;60,73684211;19
20132;311001077037;311001077037;45,18253968;44,94444444;39,37301587;43,73015873;44,5952381;45,27777778;41,87301587;126
20132;270418000021;270418000021;38,14814815;38,48148148;34,92592593;38,07407407;39,07407407;39,37037037;38,51851852;27
20132;111848002662;111848002662;48,70967742;48,61935484;42,05806452;46,70967742;47,10967742;47,81290323;46,54193548;155
20132;370670007628;370670007628;38,55882353;37,5;32,73529412;39,26470588;39,14705882;36,67647059;35,08823529;34
20132;305001004871;305001004871;42,72307692;41,50769231;36,78461538;42,13076923;41,45384615;40,43846154;40,93846154;130
20132;111001014745;111001014745;43,20512821;48,38461538;45,58974359;46,69230769;48,64102564;46,87179487;47,48717949;39
20131;350001003932;350001003932;38,65217391;41,73913043;36,30434783;43,34782609;39,91304348;38,47826087;38,34782609;23
20131;111769003416;111769003416;44,2826087;44,10869565;37,95652174;44,34782609;43,2173913;40,86956522;42,2826087;46
20132;325307001817;325307001817;40,26315789;40,78947368;35,96491228;41,63157895;40,35087719;40,57894737;39,94736842;57
20131;120011000024;120011000024;53,46666667;48,66666667;43,73333333;49,26666667;50,86666667;51,26666667;45,4;15
20132;176109000834;176109000834;41,57219251;41,21390374;36,73262032;42,02139037;42,24064171;41,20320856;41;187
20132;311001091013;311001091013;42,94366197;44,28169014;37,43661972;42,49295775;42,26760563;42,81690141;42,64788732;71
20132;247001001472;247001001472;40,74418605;41,72093023;36,39534884;43,06976744;40,86046512;39,62790698;38,72093023;43
20131;327787000982;327787000982;34,33333333;41,66666667;37,66666667;35,33333333;34,33333333;39,66666667;43,33333333;3
20132;220175001620;220175001620;42,23076923;40,30769231;36,23076923;37,84615385;38;38,61538462;37,38461538;13
20131;311001106665;311001106665;41,86666667;42,73333333;36,01666667;42,66666667;41,96666667;41,95;39,68333333;60
20131;176520000497;176520000497;48,85714286;46,11428571;42,28571429;46;44,34285714;45,14285714;47,22857143;35
20132;108001002223;108001002223;47,48275862;42,89655172;39,24137931;44,55172414;44,62068966;50,94827586;42,81034483;58
20132;325260000019;325260000019;43,20895522;43,86567164;38,32835821;44,49253731;45,05970149;45,76119403;43,62686567;67
20132;305001011516;305001011516;55,0625;50,296875;46,875;48,640625;50,265625;49,578125;51,546875;64
20132;170713000844;170713000844;41,49019608;40,09803922;35,90196078;40,01960784;43,60784314;41,49019608;40,92156863;51
20132;108758000198;108758000198;40,67073171;39,54878049;35,31707317;40,5;41,07317073;40,90243902;40,31707317;82
20131;168081003261;168081003261;42,4375;42,9375;36,8125;45,1875;42;37,375;40,375;16
20131;173236000020;173236000020;56,5;50,125;45,25;51,75;52,625;50,125;47,875;8
20132;111001016004;111001016004;41,98039216;42,23529412;35,90196078;42,17647059;41,90196078;39,8627451;41,45098039;51
20132;105088002641;105088002641;45,71428571;47,54285714;43,85714286;47,94285714;47,88571429;47,37142857;45,6;35
20131;105001002020;105001002020;38,4;40,9;33,45;43,55;39,55;37,65;41;20
20132;176001043791;176001043791;41,47272727;41,12727273;35,94545455;42,90909091;40,72727273;41,92727273;40,14545455;55
20132;285001001650;285001001650;39,55555556;40,66666667;42;41,44444444;42,44444444;40,55555556;41;9
20132;425175032542;425175032542;56,25;53,95833333;47,625;53,83333333;51,625;50,83333333;73,83333333;24
20132;370708000801;370708000801;43,6;43,8;43,2;43,3;44,6;43,7;44,2;10
20132;108372000011;108372000011;40,7739726;41,40410959;35,37671233;42,21232877;40,84246575;41,30136986;40,31506849;146
20132;168271000012;168271000012;43,19642857;45,05357143;38,23214286;42,33928571;43,60714286;45,44642857;41,23214286;56
20132;270215000009;270215000009;38,04761905;40,42857143;37,28571429;41,52380952;39,80952381;42,80952381;37,33333333;21
20132;311001007021;311001007021;49,35294118;47,88235294;43,54411765;47,80882353;48,73529412;51,13235294;49,47058824;68
20132;311001033277;311001033277;44,56756757;45,81081081;39,81081081;46,81081081;46,83783784;44,45945946;42,35135135;37
20132;311769000823;311769000823;61,75;60,33928571;57,14285714;58,19642857;60,64285714;57,67857143;80,71428571;56
20131;368547001955;368547001955;41,36296296;41,1037037;36,68888889;43,07407407;41,34814815;40,62222222;37,88888889;135
20132;154001009017;154001009017;45,39814815;42,69444444;37,55555556;43,39814815;43,61111111;43,06481481;41,76851852;108
20132;163001003069;163001003069;40,91954023;41,74712644;37,26436782;41,06896552;40,44827586;39,72413793;42,72413793;87
20132;166001000735;166001000735;46,54054054;47,87837838;45,39189189;48,18918919;47,63513514;47,09459459;48,09459459;74
20132;354874001348;354874001348;67;55,73913043;54,7826087;60,73913043;64,7826087;72,47826087;76,7826087;23
20132;311001002061;311001002061;53,6969697;52,6969697;47,06060606;49,48484848;50,48484848;50,24242424;58,45454545;33
20132;205837005133;205837005133;41,56521739;39,95652174;35,52173913;40,13043478;39,95652174;42,04347826;39;23
20132;325175000590;325175000590;54,2745098;51,1372549;45,29411765;49,31372549;50,84313725;50,45098039;63,41176471;51
20132;276400000609;276400000609;42,33333333;40,2;35,6;43,53333333;42,06666667;34,86666667;42,6;15
20132;111001077917;111001077917;44,48684211;44,73684211;38,56578947;43,65789474;46,15789474;46,17105263;41,34210526;76
20132;368081001062;368081001062;58,83823529;54,66176471;54,02941176;51,80882353;56,44117647;53,77941176;55,33823529;68
20132;366170002886;366170002886;40,03846154;40,53846154;39,80769231;41,92307692;41,40384615;37,55769231;40,55769231;52
20132;225320000884;225320000884;43,5;45,95;38,25;41,5;43;45,85;42,45;20
20132;250573001067;250573001067;43,69565217;40,2826087;34,32608696;40,2173913;41,93478261;37,39130435;41,23913043;46
20132;147245001232;147245001232;42,23880597;41,80597015;37,55223881;42,20895522;43,79104478;44,04477612;42,61940299;134
20132;219585000151;219585000151;39,88888889;40,55555556;41,11111111;41,27777778;40,94444444;40,16666667;38,94444444;18
20132;111001102148;111001013323;41,76712329;43,90410959;39,34246575;42,7260274;43,52054795;44,17808219;41,26027397;73
20132;366001003318;366001003318;45,67647059;47,64705882;40,67647059;45,17647059;45,52941176;44,73529412;44,67647059;34
20132;305360001755;305360001755;39;40,75;32,9375;39,625;38,75;33,9375;38,5;16
20131;376001000721;376001000721;55,24064171;48,95721925;46,98930481;49,2459893;53,54010695;47,43315508;53,59358289;187
20132;113188000036;113188000036;42,23404255;43,78723404;37,85106383;44,38297872;44,40425532;44,19148936;41,44680851;47
20131;344430001303;344430001303;65,94339623;53,43396226;52,71698113;54,03773585;58,26415094;56,11320755;82,96226415;53
20132;311001028184;311001028184;40,58333333;42,66666667;37,04166667;45,41666667;42,16666667;41,25;42,75;24
20132;120001067708;120001067708;39,4829932;40,19047619;35,91156463;41,76190476;41,88435374;41,01360544;39,81632653;147
20132;119364000267;119364000267;40,58823529;44;37,56862745;41,7254902;43,92156863;41,66666667;41,03921569;51
20132;105154002451;105154002451;41,79166667;44,27083333;38,5625;42,6875;42,60416667;43,20833333;40,70833333;48
20132;305001025576;305001025576;41,47692308;41,38461538;37,89230769;42,72307692;39,46153846;39,92307692;42,89230769;65
20132;197001000029;197001000029;40,275;44,3;40,325;43,925;44,375;45,15;42,675;40
20132;225279000040;225279000040;41,08333333;39,83333333;36,5;43,08333333;45,33333333;38,08333333;39,91666667;12
20132;308001017254;308001017254;38,98165138;39,88990826;34,44036697;41;39,67889908;40,16513761;39,55045872;109
20132;285001003873;285001003873;41,24;46;40,72;44,2;44,68;46,04;42,16;25
20132;105240000136;105240000136;42,80769231;42,29487179;37,87179487;41,8974359;42,21794872;40,43589744;42,19230769;78
20132;111001014176;111001014176;44,17567568;44,48648649;39,87837838;44,69594595;43,94594595;44,41891892;42,89189189;148
20131;111001030872;111001030872;46,71428571;45,28571429;38,14285714;46,57142857;47;35,14285714;41,14285714;7
20131;311001004871;311001004871;52;40;37,33333333;47,16666667;54;40,5;52,83333333;6
20132;108001012741;108001012741;38,625;41,625;37,65625;39,75;38,875;36,78125;37,4375;32
20132;376001016407;376001016407;36,90909091;41,18181818;34,18181818;35,81818182;42;34,18181818;39,36363636;11
20132;183029000619;183029000619;42,75;42,58333333;38,44444444;43,58333333;42,44444444;41,27777778;41,72222222;36
20131;376001041509;376001041509;46,75757576;46,48484848;42,63636364;47,15151515;45,87878788;41,3030303;51;33
20132;311001104476;311001104476;47,62365591;48,78494624;42,51612903;48;47,43010753;49,05376344;57,67741935;93
20132;273585000082;273585000082;40,1875;38,54166667;35,60416667;41,3125;41,75;38,0625;37,0625;48
20132;281065002611;281065002611;41,01886792;39,96226415;35,62264151;41,86792453;39,79245283;38,05660377;38,52830189;53
20132;217388000383;217388000049;39;36,4;35,8;40,2;38,8;36,6;38,2;5
20132;286320001413;286320001413;41,08;44,92;36,32;40,08;40,8;43,2;38,96;25
20132;205282000513;205282000513;40,10526316;43,52631579;35,57894737;41,84210526;40,05263158;40,05263158;42,94736842;19
20132;183001001571;183001001571;42,80701754;43,15789474;38;43,33333333;42,24561404;43,03508772;41,75438596;57
20132;127361000439;127361000439;41,3902439;40,87804878;38,09756098;40,80487805;40,92682927;40,02439024;41,46341463;41
20131;376001008625;376001008625;48;51;53;54;62;55;58;1
20132;368001000044;368001000044;52,92307692;49,53846154;46,53846154;49;49,61538462;47,84615385;48,84615385;13
20131;111001028258;111001028258;48,90909091;48,63636364;43,09090909;48,18181818;46,45454545;45,90909091;46,63636364;11
20132;241551000122;241551000122;42,92;42,48;40,6;43,36;46,32;45,4;40,56;25
20132;273616000141;273616000141;44,175;43,275;36,4;41,8;40,725;41,15;40,9;40
20132;105887000600;105887000600;47,97058824;45,92156863;40,67647059;46,48039216;44,20588235;44;41,74509804;102
20132;308758001665;308758001665;46,53333333;46,33333333;42,8;46,66666667;40,6;38,46666667;46,4;15
20132;370001038607;370001038607;51,35714286;52,35714286;43,57142857;51,28571429;51,71428571;49,03571429;49,17857143;28
20132;120013000374;120013000374;45,57352941;43,27941176;37,25;43,17647059;45,23529412;44,5;41,82352941;68
20132;270001003361;270001003361;43,46938776;44,40816327;36,16326531;45,14285714;44,87755102;44,87755102;41,10204082;49
20132;125322000429;125322000429;43,59701493;43,35820896;37,98507463;42,34328358;42,40298507;41,05970149;41,07462687;67
20132;120175017777;120175000820;42,75;42,875;36,39583333;43,58333333;45,0625;42,08333333;42,9375;48
20132;305001005257;305001005257;45,83333333;47,88888889;42;46,11111111;45,83333333;43,38888889;48,44444444;18
20131;176001001699;176001001699;51,66666667;50,77777778;48,77777778;48,88888889;52,33333333;49,88888889;44,66666667;9
20132;168572000026;168572000026;42,45454545;45,15151515;38,81818182;43,06060606;45,72727273;42,54545455;43,3030303;33
20132;205631000160;205631000160;47;44,04545455;40,72727273;46,27272727;43,54545455;42,86363636;41,5;22
20132;311001000450;311001000450;49,9516129;49,62903226;46,16129032;51,0483871;49,46774194;48,30645161;57,48387097;62
20131;176606000422;176606000422;50,44444444;48,11111111;44,55555556;50,44444444;48,33333333;50,88888889;51,33333333;9
20132;111001086789;111001086789;47,6635514;46,77570093;40,77570093;46,8411215;46,61682243;48,52336449;46,53271028;107
20132;311848003811;311848003811;55,42553191;53,23404255;49,10638298;51,40425532;55,12765957;51,04255319;68,80851064;47
20132;241206001078;241206001078;46,625;45;36,625;45,875;45,5;40,75;41,875;8
20131;141001002247;141001002247;51,9516129;46,87096774;43,93548387;47,14516129;47,90322581;46,33870968;47,66129032;62
20132;311001105421;311001105421;43,15909091;43,72727273;39,02272727;43,61363636;45,52272727;45,63636364;47,43181818;44
20131;105088003175;105088003175;40,14814815;42,59259259;36,22222222;42,03703704;41,81481481;41,03703704;37,48148148;27
20132;168522000050;168522000050;44,39473684;46,28947368;40,28947368;45,65789474;47,55263158;49,28947368;46,13157895;38
20132;168276000410;168276002862;46,24242424;47,03030303;41,48484848;48,63636364;47,39393939;47,86363636;45,25757576;66
20131;311001009121;311001009121;49,66666667;45,61904762;43,19047619;46,02380952;46,5952381;45,80952381;46,07142857;42
20132;205360000151;205360000151;42,78181818;42,76363636;36,98181818;42,2;41,23636364;38,87272727;41,96363636;55
20131;115317000016;115317000016;51;56;62;54;54;50;56;1
20131;311001000883;311001000883;62,2;51,2;48,6;53,2;58,2;52,2;60,6;5
20132;213006000065;213006000065;39;39,38461538;37,76923077;36,46153846;41,46153846;38,61538462;38,84615385;13
20131;276622000577;276622000577;50;48,11764706;43,88235294;49,76470588;50,52941176;47,82352941;47,47058824;17
20132;150245000288;150245000288;45,6875;45;40,5625;45,0625;46,625;44,625;45,8125;16
20132;173352000037;173352000037;42,05172414;42,62068966;38,12068966;41,48275862;41,10344828;39,84482759;41,01724138;58
20132;323466003801;323466003801;41,58333333;38,58333333;37;39,16666667;39,33333333;41,66666667;40,16666667;12
20132;168001001238;168001001238;46,8;43,46666667;40,93333333;43,53333333;45,4;42,93333333;43,73333333;15
20132;325473000853;325473000853;53,2;54,2;47,15;52,05;52,3;51,1;69,65;20
20132;325438001588;625438000061;42,83333333;38,83333333;32,5;41,16666667;36,5;43;36,16666667;6
20132;325386000626;325386000626;49,25;47,5;44,125;48,25;45,5;43,375;47,625;8
20132;111001098850;111001098850;46,24324324;45,31081081;40,62162162;45,43243243;45,48648649;46,98648649;43,68918919;74
20132;163401000298;163401000999;42,5;40,81818182;38,90909091;44,63636364;44,27272727;43,04545455;43,95454545;22
20132;150680000109;150680000109;43,28571429;42,9;38,87142857;42,85714286;44,45714286;43,44285714;44,25714286;70
20132;105664000292;105664000292;41,58974359;42,66666667;39,74358974;43,97435897;41,84615385;41,20512821;41,71794872;39
20132;168001006205;168001006205;43,08247423;42,98969072;38,17525773;43,11340206;42,96907216;43,07216495;40,75257732;97
20131;105051000508;105051000508;41,16666667;41,5;37,33333333;42,66666667;42,16666667;38,16666667;38,16666667;6
20132;376109008834;376109011738;44;41,71428571;39,14285714;39,85714286;41,42857143;42,42857143;39;7
20132;352001001586;352001001586;49,81034483;47,24137931;43,68965517;47,96551724;49,29310345;48,0862069;46;58
20132;108758000490;108758000490;44,81132075;44,98113208;41,71698113;45,39622642;46,26415094;45,77358491;41,88679245;53
20132;366170002819;366170002819;42,36923077;42;38,70769231;41,96923077;40,84615385;37,92307692;41,53846154;65
20132;225402000181;225402000181;40,54545455;41,36363636;37,95454545;39,63636364;40,81818182;39,36363636;41,36363636;22
20132;325269001042;325269001042;58,06666667;54,42222222;49,28888889;51,84444444;58,71111111;52,77777778;67,57777778;45
20132;419110001623;419110001623;38;34,8;35,4;40,4;40,2;38;37,6;5
20131;113001004289;113001004289;38;37,16666667;34;42,16666667;37,5;38,33333333;41;6
20132;420001000097;420001000097;43,26666667;42,86666667;37,86666667;42,06666667;42,35555556;42,97777778;40,42222222;45
