n;estrato;grado;prueba;NoHoja;establecimiento;enteTerr;municipio;sexo;sector;zona;zonaStab;nivel;disSenso;copietas;weight;score1;score2;score3;score4;score5
138;1399O1109;5;M;06323869;166001000476;57;66001;2;1;1;1;4;0;0;17;-0,36;-0,23;0,13;0,10;0,03
138;1399O1109;5;M;06323870;166001000476;57;66001;2;1;1;1;4;0;0;17;1,94;1,17;1,27;1,46;1,40
138;1399O1109;5;M;06323871;166001000476;57;66001;2;1;1;1;4;0;0;17;0,44;0,76;0,71;0,83;0,43
138;1399O1109;5;M;06323874;166001000476;57;66001;2;1;1;1;4;0;0;17;-0,64;-0,11;-0,57;-0,87;-0,83
138;1399O1109;5;M;06323875;166001000476;57;66001;2;1;1;1;4;0;0;17;1,38;2,21;1,90;1,79;2,08
138;1399O1109;5;M;06323878;166001000476;57;66001;2;1;1;1;4;0;0;17;0,69;0,14;0,42;0,61;0,47
138;1399O1109;5;M;06323879;166001000476;57;66001;2;1;1;1;4;0;0;17;0,50;0,09;1,02;0,34;0,60
138;1399O1109;5;M;06323880;166001000476;57;66001;2;1;1;1;4;0;0;17;-0,24;-0,67;-0,34;-0,39;0,21
138;1399O1109;5;M;06323881;166001000476;57;66001;2;1;1;1;4;0;0;17;0,65;1,25;0,64;1,03;0,51
138;1399O1109;5;M;06323883;166001000476;57;66001;2;1;1;1;4;0;0;17;-0,37;0,87;0,00;0,40;0,60
138;1399O1109;5;M;06323884;166001000476;57;66001;2;1;1;1;4;0;0;17;-0,40;0,26;0,33;0,46;-0,17
138;1399O1109;5;M;06323887;166001000476;57;66001;2;1;1;1;4;0;0;17;1,42;0,99;0,64;0,43;1,25
138;1399O1109;5;M;06323888;166001000476;57;66001;2;1;1;1;4;0;0;17;0,99;0,32;1,25;0,65;1,23
138;1399O1109;5;M;06323889;166001000476;57;66001;2;1;1;1;4;0;0;17;0,18;0,17;0,58;0,45;0,84
138;1399O1109;5;M;06323890;166001000476;57;66001;2;1;1;1;4;0;0;17;0,40;1,80;1,53;1,38;1,42
138;1399O1109;5;M;06323893;166001000476;57;66001;2;1;1;1;4;0;0;17;1,48;1,43;1,71;1,89;1,21
138;1399O1109;5;M;06323894;166001000476;57;66001;2;1;1;1;4;0;0;17;2,10;1,61;1,42;1,41;0,75
19;1399O1109;5;M;06016801;166001000891;57;66001;1;1;1;1;4;0;0;17;-1,08;-0,83;-1,16;-0,75;-0,98
19;1399O1109;5;M;06016802;166001000891;57;66001;1;1;1;1;4;0;0;17;0,36;0,51;0,45;0,52;0,99
19;1399O1109;5;M;06016803;166001000891;57;66001;2;1;1;1;4;0;0;17;0,23;-0,13;0,08;-0,28;0,36
19;1399O1109;5;M;06016804;166001000891;57;66001;2;1;1;1;4;0;0;17;0,38;-0,27;-0,20;0,55;-0,20
19;1399O1109;5;M;06016806;166001000891;57;66001;2;1;1;1;4;0;0;17;-0,70;-1,27;-0,57;-0,31;-1,20
19;1399O1109;5;M;06016807;166001000891;57;66001;2;1;1;1;4;0;0;17;-0,89;-1,09;-0,95;-1,05;-1,16
19;1399O1109;5;M;06016810;166001000891;57;66001;1;1;1;1;4;0;0;17;-0,12;0,46;-0,11;0,40;0,37
19;1399O1109;5;M;06016811;166001000891;57;66001;1;1;1;1;4;0;0;17;1,11;2,12;0,98;1,79;1,61
19;1399O1109;5;M;06016812;166001000891;57;66001;2;1;1;1;4;0;0;17;-0,07;-0,25;0,16;0,18;0,54
19;1399O1109;5;M;06016813;166001000891;57;66001;1;1;1;1;4;0;0;17;0,35;0,55;0,29;0,15;1,36
19;1399O1109;5;M;06016816;166001000891;57;66001;2;1;1;1;4;0;0;17;0,47;-0,08;0,04;-0,01;0,20
19;1399O1109;5;M;06016817;166001000891;57;66001;1;1;1;1;4;0;0;17;0,65;0,43;0,38;0,45;0,58
35;1399O1109;5;M;06017063;166001000891;57;66001;1;1;1;1;4;0;0;17;1,12;1,90;1,07;1,58;1,45
35;1399O1109;5;M;06017064;166001000891;57;66001;2;1;1;1;4;0;0;17;1,28;1,59;1,42;1,01;1,25
35;1399O1109;5;M;06017065;166001000891;57;66001;2;1;1;1;4;0;0;17;-0,81;-0,77;-0,23;-0,30;-0,66
35;1399O1109;5;M;06017066;166001000891;57;66001;2;1;1;1;4;0;0;17;1,45;1,70;1,12;1,82;2,20
35;1399O1109;5;M;06017068;166001000891;57;66001;1;1;1;1;4;0;0;17;-0,03;0,08;-0,35;-0,02;-0,32
35;1399O1109;5;M;06017069;166001000891;57;66001;2;1;1;1;4;0;0;17;-0,53;-0,67;-0,45;-0,86;-0,79
35;1399O1109;5;M;06017072;166001000891;57;66001;1;1;1;1;4;0;0;17;0,72;0,28;0,21;0,34;0,33
35;1399O1109;5;M;06017073;166001000891;57;66001;1;1;1;1;4;0;0;17;0,13;-0,10;0,01;0,15;0,13
35;1399O1109;5;M;06017074;166001000891;57;66001;2;1;1;1;4;0;0;17;1,97;2,89;2,16;2,53;1,92
35;1399O1109;5;M;06017075;166001000891;57;66001;2;1;1;1;4;0;0;17;0,05;-0,20;0,05;0,16;0,62
35;1399O1109;5;M;06017078;166001000891;57;66001;2;1;1;1;4;0;0;17;0,30;0,47;0,87;0,08;-0,03
35;1399O1109;5;M;06017079;166001000891;57;66001;1;1;1;1;4;0;0;17;0,90;0,21;0,63;0,49;0,14
35;1399O1109;5;M;06017082;166001000891;57;66001;1;1;1;1;4;0;0;17;1,43;0,91;1,71;0,89;1,08
35;1399O1109;5;M;06017083;166001000891;57;66001;1;1;1;1;4;0;0;17;-0,42;-0,51;0,50;0,29;0,07
35;1399O1109;5;M;06017084;166001000891;57;66001;1;1;1;1;4;0;0;17;0,38;2,47;1,91;1,09;1,92
35;1399O1109;5;M;06017085;166001000891;57;66001;1;1;1;1;4;0;0;17;-0,78;-0,30;-0,24;-0,66;-0,54
35;1399O1109;5;M;06017087;166001000891;57;66001;2;1;1;1;4;0;0;17;-1,47;-1,55;-1,37;-0,86;-1,28
35;1399O1109;5;M;06017088;166001000891;57;66001;2;1;1;1;4;0;0;17;0,48;1,02;0,38;0,71;0,50
35;1399O1109;5;M;06017091;166001000891;57;66001;1;1;1;1;4;0;0;17;-0,32;-0,12;-0,15;-0,37;-0,15
35;1399O1109;5;M;06017092;166001000891;57;66001;2;1;1;1;4;0;0;17;1,13;1,45;1,71;1,36;1,47
35;1399O1109;5;M;06017093;166001000891;57;66001;2;1;1;1;4;0;0;17;0,04;0,01;0,08;-0,02;-0,02
40;1299O1109;5;M;06018779;166001004242;57;66001;2;1;1;1;3;0;0;16;-0,08;0,08;0,22;-0,21;0,35
40;1299O1109;5;M;06018780;166001004242;57;66001;1;1;1;1;3;0;0;16;0,15;-0,07;-0,03;-0,19;0,44
40;1299O1109;5;M;06018783;166001004242;57;66001;2;1;1;1;3;0;0;16;-0,16;-0,59;0,53;-0,38;-0,17
40;1299O1109;5;M;06018784;166001004242;57;66001;2;1;1;1;3;0;0;16;0,76;0,73;0,44;0,49;0,12
40;1299O1109;5;M;06018785;166001004242;57;66001;1;1;1;1;3;0;0;16;1,50;1,82;1,55;1,82;1,66
40;1299O1109;5;M;06018786;166001004242;57;66001;2;1;1;1;3;0;0;16;0,34;1,17;0,93;0,47;0,75
40;1299O1109;5;M;06018788;166001004242;57;66001;1;1;1;1;3;0;0;16;-0,18;-0,16;-0,01;0,28;-0,28
40;1299O1109;5;M;06018789;166001004242;57;66001;1;1;1;1;3;0;0;16;1,00;0,57;1,16;0,81;0,72
40;1299O1109;5;M;06018792;166001004242;57;66001;1;1;1;1;3;0;0;16;1,61;1,80;1,22;1,96;1,20
40;1299O1109;5;M;06018793;166001004242;57;66001;1;1;1;1;3;0;0;16;0,84;0,45;0,67;0,40;0,16
40;1299O1109;5;M;06018794;166001004242;57;66001;1;1;1;1;3;0;0;16;-1,30;-0,77;-0,41;-0,17;-0,93
40;1299O1109;5;M;06018795;166001004242;57;66001;1;1;1;1;3;0;0;16;-0,43;0,00;0,01;0,03;0,49
40;1299O1109;5;M;06018798;166001004242;57;66001;2;1;1;1;3;0;0;16;0,05;-0,36;-0,15;0,27;0,00
40;1299O1109;5;M;06018799;166001004242;57;66001;1;1;1;1;3;0;0;16;0,69;0,13;0,07;-0,05;0,28
40;1299O1109;5;M;06018802;166001004242;57;66001;1;1;1;1;3;0;0;16;-0,47;-0,23;-0,56;-0,60;-0,25
40;1299O1109;5;M;06018803;166001004242;57;66001;2;1;1;1;3;0;0;16;0,37;0,54;0,22;0,57;0,47
40;1299O1109;5;M;06018804;166001004242;57;66001;2;1;1;1;3;0;0;16;-0,25;-0,51;-0,67;-0,50;-0,39
40;1299O1109;5;M;06018805;166001004242;57;66001;1;1;1;1;3;0;0;16;0,11;0,74;-0,10;0,54;-0,20
40;1299O1109;5;M;06018807;166001004242;57;66001;1;1;1;1;3;0;0;16;-0,06;0,92;0,27;1,20;1,43
40;1299O1109;5;M;06018810;166001004242;57;66001;1;1;1;1;3;0;0;16;1,06;1,16;1,60;0,96;1,44
40;1299O1109;5;M;06018811;166001004242;57;66001;2;1;1;1;3;0;0;16;-1,81;-1,53;-1,60;-1,20;-1,44
40;1299O1109;5;M;06018812;166001004242;57;66001;1;1;1;1;3;0;0;16;-0,16;0,27;0,79;0,12;0,24
40;1299O1109;5;M;06018813;166001004242;57;66001;2;1;1;1;3;0;0;16;0,70;-0,07;0,49;0,90;0,61
40;1299O1109;5;M;06018816;166001004242;57;66001;1;1;1;1;3;0;0;16;-0,78;-0,22;-1,26;-0,67;-1,22
40;1299O1109;5;M;06018817;166001004242;57;66001;2;1;1;1;3;0;0;16;-1,94;-1,16;-0,84;-0,92;-1,12
40;1299O1109;5;M;06018820;166001004242;57;66001;1;1;1;1;3;0;0;17;-0,02;0,46;-0,04;0,82;-0,07
40;1299O1109;5;M;06018821;166001004242;57;66001;2;1;1;1;3;0;0;17;1,42;1,29;0,60;0,50;1,20
40;1299O1109;5;M;06018822;166001004242;57;66001;1;1;1;1;3;1;0;17;-0,24;-0,72;-0,66;-0,77;-1,10
40;1299O1109;5;M;06018823;166001004242;57;66001;1;1;1;1;3;1;0;17;0,14;-0,03;-0,20;-0,66;-0,22
40;1299O1109;5;M;06018825;166001004242;57;66001;2;1;1;1;3;0;0;17;-1,55;-0,73;-0,65;-1,37;-1,00
40;1299O1109;5;M;06018826;166001004242;57;66001;1;1;1;1;3;0;0;17;1,06;0,83;1,44;0,71;0,90
40;1299O1109;5;M;06018829;166001004242;57;66001;1;1;1;1;3;0;0;17;0,14;0,69;0,29;1,18;0,47
40;1299O1109;5;M;06018830;166001004242;57;66001;2;1;1;1;3;0;0;17;-0,25;0,14;0,03;0,00;-0,22
40;1299O1109;5;M;06018831;166001004242;57;66001;1;1;1;1;3;0;0;17;1,20;0,98;1,10;0,57;0,12
40;1299O1109;5;M;06018832;166001004242;57;66001;2;1;1;1;3;0;0;17;-0,11;0,22;0,63;0,32;0,46
40;1299O1109;5;M;06018835;166001004242;57;66001;2;1;1;1;3;0;0;17;0,32;0,46;0,37;0,87;0,93
40;1299O1109;5;M;06018836;166001004242;57;66001;2;1;1;1;3;0;0;17;-0,02;-1,02;-0,22;-0,06;-0,47
40;1299O1109;5;M;06018839;166001004242;57;66001;2;1;1;1;3;0;0;17;0,80;0,50;0,52;0,61;0,47
40;1299O1109;5;M;06018840;166001004242;57;66001;1;1;1;1;3;0;0;17;0,01;0,61;0,20;0,63;0,90
40;1299O1109;5;M;06018841;166001004242;57;66001;2;1;1;1;3;0;0;17;-0,53;-0,36;0,07;-0,17;-0,95
40;1299O1109;5;M;06018842;166001004242;57;66001;2;1;1;1;3;0;0;17;2,59;1,48;2,19;2,39;2,57
40;1299O1109;5;M;06018844;166001004242;57;66001;1;1;1;1;3;0;0;17;-1,19;-0,87;-0,83;-0,57;-0,74
40;1299O1109;5;M;06018845;166001004242;57;66001;1;1;1;1;3;0;0;17;0,04;0,23;0,11;0,37;0,12
40;1299O1109;5;M;06018848;166001004242;57;66001;2;1;1;1;3;0;0;17;1,62;0,85;0,86;0,92;1,23
40;1299O1109;5;M;06018849;166001004242;57;66001;1;1;1;1;3;0;0;17;0,52;0,81;-0,12;0,26;-0,05
40;1299O1109;5;M;06018850;166001004242;57;66001;2;1;1;1;3;0;0;17;1,02;0,99;0,77;1,27;0,93
40;1299O1109;5;M;06018851;166001004242;57;66001;2;1;1;1;3;0;0;17;0,78;0,68;1,26;0,42;0,58
40;1299O1109;5;M;06018854;166001004242;57;66001;1;1;1;1;3;0;0;17;2,08;2,16;2,15;1,56;1,95
40;1299O1109;5;M;06018855;166001004242;57;66001;1;1;1;1;3;0;0;17;-1,03;-0,31;-0,96;-0,34;-0,84
149;1299O1109;5;M;06014323;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,50;-0,95;0,04;0,03;-0,79
149;1299O1109;5;M;06014324;166001004242;57;66001;2;1;1;1;3;0;0;21;1,41;0,60;0,69;0,84;0,56
149;1299O1109;5;M;06014325;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,21;-0,35;0,09;-0,11;-0,65
149;1299O1109;5;M;06014326;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,10;0,45;0,01;-0,14;0,58
149;1299O1109;5;M;06014328;166001004242;57;66001;1;1;1;1;3;0;0;21;1,92;0,78;1,29;0,93;1,32
149;1299O1109;5;M;06014329;166001004242;57;66001;1;1;1;1;3;0;0;21;0,55;0,18;-0,11;0,39;-0,06
149;1299O1109;5;M;06014332;166001004242;57;66001;1;1;1;1;3;0;0;21;0,64;0,91;0,30;0,74;0,84
149;1299O1109;5;M;06014333;166001004242;57;66001;1;1;1;1;3;0;0;21;1,09;1,08;1,86;1,28;0,90
149;1299O1109;5;M;06014334;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,62;-1,07;-0,85;-0,74;-0,50
149;1299O1109;5;M;06014335;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,24;-0,32;-0,43;-0,27;-0,32
149;1299O1109;5;M;06014338;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,53;0,00;-0,32;-0,06;-0,39
149;1299O1109;5;M;06014339;166001004242;57;66001;2;1;1;1;3;0;0;21;0,69;-0,40;0,49;0,30;0,16
149;1299O1109;5;M;06014342;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,86;-0,64;-0,17;-0,56;-0,75
149;1299O1109;5;M;06020337;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,18;-0,65;0,01;0,11;-0,27
149;1299O1109;5;M;06020338;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,35;-0,15;-0,50;-0,16;-1,15
149;1299O1109;5;M;06014343;166001004242;57;66001;1;1;1;1;3;0;0;21;0,74;0,91;1,27;0,98;0,27
149;1299O1109;5;M;06014345;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,62;-1,13;-0,63;-0,58;-1,18
149;1299O1109;5;M;06014346;166001004242;57;66001;1;1;1;1;3;0;0;21;0,82;0,50;1,09;1,02;0,60
149;1299O1109;5;M;06014349;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,88;-0,87;-0,76;-1,01;-0,96
149;1299O1109;5;M;06014350;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,97;-0,79;-1,05;-0,93;-1,21
149;1299O1109;5;M;06014351;166001004242;57;66001;2;1;1;1;3;0;0;21;0,26;0,16;0,92;1,45;0,57
149;1299O1109;5;M;06014352;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,71;-0,42;-0,34;-0,68;-0,54
149;1299O1109;5;M;06014355;166001004242;57;66001;1;1;1;1;3;0;0;21;0,15;0,26;0,12;0,03;0,52
149;1299O1109;5;M;06014357;166001004242;57;66001;3;1;1;1;3;0;0;21;0,60;0,20;0,38;0,58;0,88
149;1299O1109;5;M;06014358;166001004242;57;66001;1;1;1;1;3;0;0;21;0,11;0,80;-0,21;-0,62;-0,17
149;1299O1109;5;M;06014359;166001004242;57;66001;1;1;1;1;3;0;0;21;0,22;-0,29;0,47;0,20;-0,13
149;1299O1109;5;M;06014360;166001004242;57;66001;1;1;1;1;3;0;0;21;0,94;0,64;1,73;1,79;2,37
149;1299O1109;5;M;06014362;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,89;-0,12;-0,52;-0,43;-0,03
149;1299O1109;5;M;06014363;166001004242;57;66001;1;1;1;1;3;0;0;21;0,06;0,27;-0,20;0,45;-0,16
149;1299O1109;5;M;06014366;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,25;-0,37;0,17;-0,03;0,01
149;1299O1109;5;M;06014367;166001004242;57;66001;1;1;1;1;3;0;0;21;1,88;2,10;2,07;1,11;1,94
149;1299O1109;5;M;06014368;166001004242;57;66001;2;1;1;1;3;0;0;21;1,20;-0,06;0,23;0,27;0,17
149;1299O1109;5;M;06014369;166001004242;57;66001;1;1;1;1;3;0;0;21;0,18;0,03;-0,11;-0,10;0,11
149;1299O1109;5;M;06014372;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,14;0,41;-0,41;-0,30;-0,42
149;1299O1109;5;M;06014373;166001004242;57;66001;1;1;1;1;3;0;0;21;2,16;1,68;2,08;2,97;3,04
149;1299O1109;5;M;06014376;166001004242;57;66001;1;1;1;1;3;0;0;21;1,01;0,52;0,87;0,20;0,74
149;1299O1109;5;M;06014377;166001004242;57;66001;2;1;1;1;3;0;0;21;0,16;-0,40;-0,16;0,46;0,37
149;1299O1109;5;M;06014378;166001004242;57;66001;2;1;1;1;3;0;0;21;1,18;1,20;1,85;0,11;1,14
149;1299O1109;5;M;06014379;166001004242;57;66001;1;1;1;1;3;0;0;21;0,79;0,59;0,91;0,59;0,66
149;1299O1109;5;M;06014381;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,72;-1,18;-0,45;-0,57;-0,67
149;1299O1109;5;M;06014382;166001004242;57;66001;2;1;1;1;3;0;0;21;0,98;0,94;0,93;0,53;0,92
149;1299O1109;5;M;06014385;166001004242;57;66001;1;1;1;1;3;0;0;21;0,46;0,48;0,47;1,48;0,94
149;1299O1109;5;M;06014386;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,02;0,14;-0,37;0,20;0,53
149;1299O1109;5;M;06014387;166001004242;57;66001;2;1;1;1;3;0;0;21;1,08;0,61;1,24;1,24;1,45
149;1299O1109;5;M;06014388;166001004242;57;66001;2;1;1;1;3;0;0;21;0,48;0,69;1,10;0,66;0,36
149;1299O1109;5;M;06014389;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,16;0,08;-0,14;0,23;0,10
149;1299O1109;5;M;06014390;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,57;-0,82;-0,62;-0,87;-0,85
149;1299O1109;5;M;06014393;166001004242;57;66001;1;1;1;1;3;0;0;21;-1,30;-0,48;-1,13;-0,67;-0,65
149;1299O1109;5;M;06014394;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,22;-0,21;-0,43;0,07;0,18
149;1299O1109;5;M;06014397;166001004242;57;66001;2;1;1;1;3;0;0;21;0,25;-0,66;-0,10;0,75;-0,06
149;1299O1109;5;M;06014398;166001004242;57;66001;1;1;1;1;3;0;0;21;0,15;-0,01;0,16;-0,12;0,51
149;1299O1109;5;M;06014399;166001004242;57;66001;2;1;1;1;3;0;0;21;0,31;0,58;0,43;0,56;0,77
149;1299O1109;5;M;06014400;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,45;-0,34;0,30;-0,08;-0,25
149;1299O1109;5;M;06014402;166001004242;57;66001;1;1;1;1;3;0;0;21;1,05;0,72;0,99;1,08;1,33
149;1299O1109;5;M;06014403;166001004242;57;66001;2;1;1;1;3;0;0;21;1,91;2,48;2,14;1,64;2,15
149;1299O1109;5;M;06014406;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,38;-0,87;-1,27;-1,12;-0,97
149;1299O1109;5;M;06014407;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,09;0,73;-0,24;0,18;0,57
149;1299O1109;5;M;06014408;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,17;-0,01;-0,30;-0,23;0,30
149;1299O1109;5;M;06014409;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,03;-0,12;-1,03;-0,52;-0,78
149;1299O1109;5;M;06014412;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,76;-0,83;-0,70;-0,43;-0,48
149;1299O1109;5;M;06014413;166001004242;57;66001;1;1;1;1;3;0;0;21;0,28;0,54;0,57;0,72;0,55
149;1299O1109;5;M;06014416;166001004242;57;66001;1;1;1;1;3;0;0;21;0,84;1,23;0,58;0,73;1,34
149;1299O1109;5;M;06014417;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,85;-1,29;-0,18;-0,91;-0,62
149;1299O1109;5;M;06014418;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,09;0,24;-0,30;-0,23;-0,12
149;1299O1109;5;M;06014419;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,07;0,70;1,14;1,00;1,15
149;1299O1109;5;M;06014421;166001004242;57;66001;2;1;1;1;3;0;0;21;-0,14;-0,08;-0,19;0,24;0,02
149;1299O1109;5;M;06014422;166001004242;57;66001;2;1;1;1;3;0;0;21;0,09;0,73;0,15;0,38;0,32
149;1299O1109;5;M;06014425;166001004242;57;66001;2;1;1;1;3;0;0;21;0,20;0,10;0,49;0,10;-0,19
149;1299O1109;5;M;06014426;166001004242;57;66001;1;1;1;1;3;0;0;21;0,08;0,30;-0,04;0,46;0,20
149;1299O1109;5;M;06014427;166001004242;57;66001;1;1;1;1;3;0;0;21;0,33;-0,71;0,23;0,04;-0,18
149;1299O1109;5;M;06014428;166001004242;57;66001;1;1;1;1;3;0;0;21;-0,56;-0,77;-0,55;-0,03;-0,88
36;1299O1109;5;M;06017569;166170000078;58;66170;1;1;1;1;4;0;0;16;0,55;1,12;1,18;1,40;1,71
36;1299O1109;5;M;06017572;166170000078;58;66170;2;1;1;1;4;0;0;16;0,35;0,59;0,03;1,31;0,69
36;1299O1109;5;M;06017573;166170000078;58;66170;1;1;1;1;4;0;0;16;-0,07;-0,27;-0,35;-0,24;-0,58
36;1299O1109;5;M;06017574;166170000078;58;66170;2;1;1;1;4;0;0;16;-0,70;-0,37;-0,18;-0,28;0,10
36;1299O1109;5;M;06017575;166170000078;58;66170;2;1;1;1;4;0;0;16;1,27;0,63;0,77;1,01;0,78
36;1299O1109;5;M;06017577;166170000078;58;66170;2;1;1;1;4;0;0;16;-0,14;-0,06;-0,23;-0,15;0,18
36;1299O1109;5;M;06017578;166170000078;58;66170;2;1;1;1;4;0;0;16;0,66;1,49;1,09;1,64;0,97
36;1299O1109;5;M;06017581;166170000078;58;66170;2;1;1;1;4;0;0;16;0,19;0,40;0,12;0,73;0,10
36;1299O1109;5;M;06017582;166170000078;58;66170;2;1;1;1;4;0;0;16;1,05;-0,18;0,76;0,87;0,51
36;1299O1109;5;M;06017583;166170000078;58;66170;2;1;1;1;4;0;0;16;-0,79;-0,29;-0,25;-0,22;-0,93
36;1299O1109;5;M;06017584;166170000078;58;66170;1;1;1;1;4;0;0;16;0,33;0,42;0,02;0,38;0,14
36;1299O1109;5;M;06017587;166170000078;58;66170;2;1;1;1;4;0;0;16;1,13;1,13;1,44;0,78;0,85
36;1299O1109;5;M;06017588;166170000078;58;66170;1;1;1;1;4;0;0;16;0,81;1,28;1,43;0,95;1,30
36;1299O1109;5;M;06017591;166170000078;58;66170;2;1;1;1;4;0;0;16;-0,48;-0,03;-0,60;-0,70;-1,01
36;1299O1109;5;M;06017592;166170000078;58;66170;1;1;1;1;4;0;0;16;1,53;0,95;0,72;1,51;0,55
36;1299O1109;5;M;06017593;166170000078;58;66170;2;1;1;1;4;0;0;16;-0,37;0,42;-0,49;0,49;0,12
36;1299O1109;5;M;06017594;166170000078;58;66170;2;1;1;1;4;0;0;16;1,91;1,60;1,53;1,15;2,26
36;1299O1109;5;M;06017596;166170000078;58;66170;2;1;1;1;4;0;0;16;0,42;0,17;0,32;0,90;0,11
36;1299O1109;5;M;06017597;166170000078;58;66170;1;1;1;1;4;0;0;16;1,34;1,58;1,26;1,41;0,92
36;1299O1109;5;M;06017600;166170000078;58;66170;2;1;1;1;4;0;0;16;-0,39;-0,54;-0,47;-1,00;-0,59
36;1299O1109;5;M;06017601;166170000078;58;66170;2;1;1;1;4;0;0;16;-0,17;-0,32;-0,18;-0,24;-0,05
36;1299O1109;5;M;06017602;166170000078;58;66170;1;1;1;1;4;0;0;16;-0,43;-0,09;-0,43;0,72;0,18
32;1299O1109;5;M;06017471;166170000078;58;66170;1;1;1;1;4;0;0;17;0,15;0,42;1,19;0,48;0,05
32;1299O1109;5;M;06017474;166170000078;58;66170;2;1;1;1;4;0;0;17;1,58;0,08;0,79;0,89;0,61
32;1299O1109;5;M;06017475;166170000078;58;66170;3;1;1;1;4;0;0;17;-0,49;-0,68;-0,34;0,27;-0,58
32;1299O1109;5;M;06017478;166170000078;58;66170;1;1;1;1;4;0;0;17;0,52;0,58;0,83;1,30;0,87
32;1299O1109;5;M;06017479;166170000078;58;66170;1;1;1;1;4;0;0;17;1,94;0,96;1,47;1,17;1,11
32;1299O1109;5;M;06017480;166170000078;58;66170;2;1;1;1;4;0;0;17;1,00;1,34;1,60;0,55;0,70
32;1299O1109;5;M;06017481;166170000078;58;66170;1;1;1;1;4;0;0;17;0,88;0,63;0,70;1,64;0,81
32;1299O1109;5;M;06017483;166170000078;58;66170;2;1;1;1;4;0;0;17;-0,03;-0,05;0,13;0,18;-0,67
32;1299O1109;5;M;06017484;166170000078;58;66170;2;1;1;1;4;0;0;17;0,54;0,63;0,30;0,49;0,46
32;1299O1109;5;M;06017487;166170000078;58;66170;2;1;1;1;4;0;0;17;0,94;0,94;1,30;1,93;1,83
32;1299O1109;5;M;06017488;166170000078;58;66170;1;1;1;1;4;0;0;17;0,36;-0,13;0,52;0,18;0,30
32;1299O1109;5;M;06017489;166170000078;58;66170;2;1;1;1;4;0;0;17;-0,12;-0,47;-0,28;-0,84;-0,13
32;1299O1109;5;M;06017490;166170000078;58;66170;1;1;1;1;4;0;0;17;2,27;1,98;1,65;1,57;2,02
32;1299O1109;5;M;06017493;166170000078;58;66170;2;1;1;1;4;0;0;17;0,82;1,26;0,25;0,75;0,46
32;1299O1109;5;M;06017494;166170000078;58;66170;1;1;1;1;4;0;0;17;1,18;0,70;0,80;1,26;0,34
32;1299O1109;5;M;06017497;166170000078;58;66170;1;1;1;1;4;0;0;17;-0,13;0,09;-0,21;0,26;-0,55
32;1299O1109;5;M;06017498;166170000078;58;66170;1;1;1;1;4;0;0;17;0,65;0,29;0,35;0,79;0,78
32;1299O1109;5;M;06017499;166170000078;58;66170;1;1;1;1;4;0;0;17;0,05;1,02;1,03;0,75;0,29
32;1299O1109;5;M;06017500;166170000078;58;66170;2;1;1;1;4;0;0;17;1,13;1,28;0,27;0,43;0,35
33;1299O1109;5;M;06017715;166170000078;58;66170;1;1;1;1;4;0;0;16;0,68;0,91;0,68;0,30;0,54
33;1299O1109;5;M;06017718;166170000078;58;66170;1;1;1;1;4;0;0;16;1,24;1,36;1,77;1,15;1,76
33;1299O1109;5;M;06017719;166170000078;58;66170;2;1;1;1;4;0;0;16;0,50;-0,01;-0,08;0,29;0,70
33;1299O1109;5;M;06017722;166170000078;58;66170;2;1;1;1;4;0;0;16;-0,50;-0,64;0,20;-0,76;-0,34
33;1299O1109;5;M;06017723;166170000078;58;66170;1;1;1;1;4;0;0;16;0,39;-0,19;0,52;0,41;0,73
33;1299O1109;5;M;06017724;166170000078;58;66170;2;1;1;1;4;0;0;16;0,89;-0,10;0,83;0,29;0,37
33;1299O1109;5;M;06017725;166170000078;58;66170;2;1;1;1;4;0;0;16;0,55;1,21;1,36;1,09;0,85
